user,transaction_date,sales_amount,join_date,region
3848,12/24/13,5.89,6/22/13,O
5038,12/24/13,4.42,1/9/14,B
3649,12/24/13,9.58,11/19/13,C
5079,12/24/13,65.98,1/9/14,S
3008,12/24/13,27.45,8/1/13,S
4565,12/24/13,79.38,12/25/14,G
3227,12/24/13,4.25,7/2/13,B
5038,12/24/13,23.68,1/9/14,B
3641,12/24/13,-13.12,8/1/13,A
5183,12/24/13,32.78,12/23/13,A
5092,12/24/13,12.91,11/4/13,O
4204,12/24/13,24.25,10/14/14,G
3242,12/24/13,127.42,3/21/14,I
4728,12/24/13,29.41,7/25/13,G
4413,12/24/13,64.34,7/2/13,I
4366,12/24/13,35.24,8/21/13,G
4038,12/24/13,13.11,7/1/13,P
3641,12/24/13,21.71,8/1/13,A
5306,12/24/13,13.1,3/21/14,H
4281,12/24/13,20.06,11/4/13,G
5584,12/24/13,57.05,12/24/13,O
4366,12/24/13,64.34,8/21/13,G
5161,12/24/13,37.21,1/29/14,F
5183,12/24/13,28.68,12/23/13,A
5681,12/24/13,12.21,12/18/13,I
5287,12/24/13,23.35,9/17/13,P
4680,12/24/13,18.35,12/24/13,S
4858,12/24/13,34.74,9/2/13,P
4366,12/24/13,56.96,8/21/13,G
5795,12/24/13,47.94,1/9/14,G
4366,12/24/13,4.76,8/21/13,G
4553,12/24/13,12.29,10/17/13,G
4388,12/24/13,58.6,1/9/14,B
4366,12/24/13,92.58,8/21/13,G
5851,12/24/13,13.09,12/24/13,P
4680,12/24/13,66.7,12/24/13,S
4836,12/24/13,21.39,10/4/13,F
3953,12/24/13,296.72,10/30/13,G
4728,12/24/13,23.56,7/25/13,G
5226,12/24/13,73.1,9/17/13,G
4521,12/24/13,38.31,12/10/13,L
5038,12/24/13,35.02,1/9/14,B
2649,12/24/13,8.18,7/1/13,I
4366,12/24/13,31.45,8/21/13,G
4240,12/24/13,28.75,8/7/13,H
5388,12/24/13,9.4,10/11/13,L
6089,12/24/13,31.55,12/24/13,C
4366,12/24/13,70.07,8/21/13,G
5809,12/24/13,43.34,1/9/14,H
5215,12/24/13,10.22,10/30/13,R
5469,12/24/13,39.75,1/9/14,C
5364,12/24/13,29.91,9/2/13,B
4641,12/24/13,8.43,11/4/13,E
6178,12/24/13,49.17,12/18/13,D
6188,12/24/13,113.66,8/27/15,Q
5038,12/24/13,16.39,1/9/14,B
4680,12/24/13,34.42,12/24/13,S
4366,12/24/13,66.39,8/21/13,G
4240,12/24/13,52.37,8/7/13,H
6376,12/24/13,39.33,12/24/13,C
5520,12/24/13,8.58,12/18/13,O
4240,12/24/13,67.26,8/7/13,H
5038,12/24/13,108.52,1/9/14,B
1512,12/24/13,26.97,7/2/13,C
6576,12/24/13,59.25,12/24/13,H
5503,12/24/13,19.99,1/9/14,B
5038,12/24/13,30.61,1/9/14,B
5038,12/24/13,24.51,1/9/14,B
6645,12/24/13,59.01,12/24/13,I
6339,12/24/13,23.87,12/20/13,I
6742,12/24/13,21.13,12/24/13,O
4883,12/24/13,-1.65,12/24/13,P
5837,12/24/13,40.98,12/24/13,C
5038,12/24/13,43.85,1/9/14,B
6813,12/24/13,30.06,4/25/14,M
5580,12/24/13,36.87,10/18/13,K
6339,12/24/13,47.36,12/20/13,I
5061,12/24/13,31.55,1/9/14,A
4379,12/24/13,4.58,7/2/13,C
5931,12/24/13,43.84,4/5/14,C
4524,12/24/13,45.32,3/21/14,M
5038,12/24/13,89.41,1/9/14,B
7021,12/24/13,62.36,8/30/06,L
7039,12/24/13,6.96,4/5/14,T
7056,12/24/13,12.57,1/9/14,B
4366,12/24/13,67.31,8/21/13,G
5274,12/24/13,16.22,1/2/06,B
5671,12/24/13,28.52,12/3/13,A
5580,12/24/13,18.76,10/18/13,K
4240,12/24/13,22.01,8/7/13,H
4366,12/24/13,37.7,8/21/13,G
6635,12/24/13,44.66,3/21/14,K
5038,12/24/13,89.66,1/9/14,B
6576,12/24/13,34.42,12/24/13,H
4623,12/24/13,12.29,1/9/14,G
5552,12/24/13,47.94,1/9/14,F
6576,12/24/13,60.14,12/24/13,H
5038,12/24/13,43.84,1/9/14,B
7621,12/24/13,37.03,12/24/13,D
6041,12/24/13,124.58,12/24/13,I
5800,12/24/13,24.58,11/4/13,G
4883,12/24/13,36.06,12/24/13,P
6401,12/24/13,15.56,1/9/14,G
6376,12/24/13,33.42,12/24/13,C
5024,12/24/13,71.14,1/9/14,F
6612,12/24/13,5.23,10/30/10,I
5038,12/24/13,8.19,1/9/14,B
6414,12/24/13,88.92,4/5/14,O
7323,12/24/13,32.7,7/13/12,M
7961,12/24/13,98.43,12/10/11,G
5698,12/24/13,45.24,10/23/13,K
6260,12/24/13,11.62,10/23/07,O
6376,12/24/13,11.47,12/24/13,C
5038,12/24/13,27.86,1/9/14,B
6573,12/24/13,18.18,1/31/15,G
6691,12/24/13,32.76,4/14/12,D
6271,12/24/13,10.16,1/17/08,G
4420,12/24/13,65.98,8/21/13,C
8633,12/24/13,40.57,9/3/10,P
6342,12/24/13,47.53,12/2/12,G
8675,12/24/13,61.54,12/24/13,E
5274,12/24/13,78.03,1/2/06,B
6581,12/24/13,28.25,11/21/09,H
6950,12/24/13,39.33,5/17/14,G
4240,12/24/13,53.11,8/7/13,H
6950,12/24/13,28.84,5/17/14,G
6260,12/24/13,39.71,10/23/07,O
4495,12/24/13,18.35,1/9/14,G
9178,12/24/13,35.24,2/14/04,I
6573,12/24/13,92.27,1/31/15,G
6271,12/24/13,54.82,1/17/08,G
8256,12/24/13,29.5,3/9/13,P
9403,12/24/13,57.44,1/9/14,C
8439,12/24/13,10.53,3/21/14,G
6576,12/24/13,73.52,12/24/13,H
9522,12/24/13,33.4,2/10/05,S
4366,12/24/13,30.61,8/21/13,G
5274,12/24/13,10.64,1/2/06,B
5274,12/24/13,24.74,1/2/06,B
8256,12/24/13,70.39,3/9/13,P
5274,12/24/13,49.17,1/2/06,B
6694,12/24/13,164.98,5/21/14,P
9122,12/24/13,11.22,3/13/11,C
5988,12/24/13,10.57,4/10/13,U
5024,12/24/13,39.75,1/9/14,F
9977,12/24/13,40.16,8/7/09,G
9985,12/24/13,11.46,7/1/09,G
44,12/26/13,31.74,1/1/01,B
89,12/26/13,25.09,9/17/09,B
3139,12/26/13,8.83,7/1/13,A
6001,12/26/13,26.19,12/26/13,A
8733,12/26/13,6.39,12/3/05,U
267,12/27/13,10.66,11/17/08,B
531,12/27/13,95.28,7/5/09,C
368,12/27/13,5.33,11/22/08,B
491,12/27/13,38.24,11/9/07,B
615,12/27/13,26.5,9/30/03,B
477,12/27/13,9.35,6/16/09,D
39,12/27/13,14.29,1/4/09,L
1380,12/27/13,53.44,4/20/12,B
96,12/27/13,23.6,1/11/08,M
1049,12/27/13,16.31,3/26/09,P
1447,12/27/13,19.04,5/11/10,J
2210,12/27/13,85.89,6/27/13,C
2363,12/27/13,31.55,11/28/13,K
1972,12/27/13,23.28,7/1/13,A
1455,12/27/13,11.39,9/7/13,C
629,12/27/13,26.74,7/2/13,N
1295,12/27/13,24.46,10/13/15,A
2843,12/27/13,19.5,7/1/13,B
1195,12/27/13,42.99,8/7/13,C
3298,12/27/13,12.45,11/23/14,M
2436,12/27/13,60.26,12/8/13,I
3553,12/27/13,47.22,12/27/13,L
1753,12/27/13,12.04,2/6/15,C
2829,12/27/13,17.13,8/28/13,E
1753,12/27/13,3.93,2/6/15,C
1972,12/27/13,12.7,7/1/13,A
1953,12/27/13,15.58,8/1/13,I
2617,12/27/13,23.76,7/1/13,B
3134,12/27/13,11.52,8/1/13,G
4658,12/27/13,44.66,1/29/14,G
2310,12/27/13,39.69,7/1/13,B
1753,12/27/13,3.93,2/6/15,C
3649,12/27/13,3.43,11/19/13,C
3868,12/27/13,9.09,3/21/14,F
4100,12/27/13,14.33,3/21/14,D
4616,12/27/13,6.8,7/25/13,S
4680,12/27/13,73.74,12/24/13,S
3583,12/27/13,12.54,3/21/14,U
5324,12/27/13,85.96,1/9/14,I
4680,12/27/13,27.86,12/24/13,S
5455,12/27/13,119.65,1/29/14,B
5224,12/27/13,24.99,1/9/14,G
4230,12/27/13,19.24,7/2/13,G
5633,12/27/13,57.78,1/9/14,C
5000,12/27/13,32.45,10/30/13,B
4680,12/27/13,7.36,12/24/13,S
4680,12/27/13,42.2,12/24/13,S
4259,12/27/13,7.78,7/25/13,P
4680,12/27/13,13.68,12/24/13,S
4680,12/27/13,31.95,12/24/13,S
5602,12/27/13,16.3,1/9/14,I
4680,12/27/13,31.55,12/24/13,S
3649,12/27/13,19.61,11/19/13,C
5832,12/27/13,23.34,1/9/14,E
6450,12/27/13,40.97,12/27/13,P
4600,12/27/13,21.39,12/19/13,I
4693,12/27/13,14.52,12/21/14,I
5194,12/27/13,17.78,1/9/14,B
5531,12/27/13,14.99,1/9/14,G
4654,12/27/13,23.76,3/21/14,H
7026,12/27/13,3.68,12/27/13,I
5301,12/27/13,17.04,3/21/14,E
4680,12/27/13,14.58,12/24/13,S
6985,12/27/13,10.32,11/8/14,A
4680,12/27/13,24.98,12/24/13,S
5944,12/27/13,39.32,1/9/14,D
7737,12/27/13,98.36,7/8/06,O
8034,12/27/13,43.43,3/7/07,H
6027,12/27/13,8.47,11/9/14,C
6369,12/27/13,25.56,12/27/13,B
5988,12/27/13,19.66,4/10/13,U
8346,12/27/13,116.71,9/25/07,P
6189,12/27/13,26.55,12/21/13,S
8539,12/27/13,34.08,7/14/12,I
9049,12/27/13,38.42,5/22/04,C
9050,12/27/13,0,2/2/13,O
5197,12/27/13,-2.6,1/9/14,L
6031,12/27/13,24.1,1/1/15,G
4680,12/27/13,15.31,12/24/13,S
9602,12/27/13,14.09,7/31/09,C
8630,12/27/13,11.13,5/13/05,E
6691,12/27/13,20.07,4/14/12,D
58,12/28/13,35.89,8/4/09,I
779,12/28/13,26.46,11/6/08,J
328,12/28/13,18.3,9/13/08,D
1251,12/28/13,36.8,10/17/09,B
1260,12/28/13,47.46,1/3/03,B
31,12/28/13,33.2,8/14/06,B
1362,12/28/13,35.16,12/28/13,C
742,12/28/13,3.2,1/30/10,B
289,12/28/13,18.77,3/6/12,C
1984,12/28/13,100.65,1/9/12,H
1417,12/28/13,21.53,3/2/07,B
2038,12/28/13,65.82,6/22/13,C
756,12/28/13,9.75,4/8/13,H
1274,12/28/13,16.73,10/5/12,B
2038,12/28/13,131.12,6/22/13,C
2327,12/28/13,5.8,12/28/13,B
1667,12/28/13,81.55,1/9/14,G
3532,12/28/13,15.86,6/16/13,C
3315,12/28/13,5.65,3/21/14,I
2201,12/28/13,55.2,7/2/13,B
4256,12/28/13,5.73,1/9/14,C
4240,12/28/13,54.21,8/7/13,H
2176,12/28/13,37.29,7/1/13,M
4168,12/28/13,4.08,6/6/13,H
4447,12/28/13,8.56,10/4/13,L
1960,12/28/13,99.58,11/20/14,D
2065,12/28/13,63.58,7/1/13,S
4680,12/28/13,31.45,12/24/13,S
3038,12/28/13,37.28,6/14/13,C
4732,12/28/13,-0.01,10/30/13,F
4836,12/28/13,8.19,10/4/13,F
3779,12/28/13,15.32,7/25/13,B
4537,12/28/13,4.65,11/4/13,G
5144,12/28/13,3.27,3/21/14,L
4390,12/28/13,32.78,9/17/13,S
5449,12/28/13,8.11,12/18/13,P
4747,12/28/13,48.52,2/10/14,G
5472,12/28/13,32.36,10/1/13,A
3434,12/28/13,37.29,9/2/13,L
5253,12/28/13,7.45,8/21/13,H
6088,12/28/13,10.24,12/28/13,D
6135,12/28/13,4.6,3/21/14,C
5449,12/28/13,41.39,12/18/13,P
3374,12/28/13,53.26,10/30/13,I
5698,12/28/13,25.37,10/23/13,K
5545,12/28/13,73.77,1/9/14,G
6975,12/28/13,11.88,12/28/13,D
4840,12/28/13,7.2,11/28/13,B
5367,12/28/13,6.55,8/12/13,B
5698,12/28/13,6.63,10/23/13,K
6397,12/28/13,75.92,12/28/13,G
6032,12/28/13,43.83,11/23/13,C
6937,12/28/13,7.86,6/21/14,B
8417,12/28/13,80.46,5/26/10,S
7016,12/28/13,24.72,11/1/14,G
5241,12/28/13,27.53,11/4/13,S
7016,12/28/13,36.47,11/1/14,G
5958,12/28/13,38.02,4/12/08,C
8910,12/28/13,11.47,6/28/11,C
5874,12/28/13,94.25,12/4/08,C
9418,12/28/13,9.42,1/9/14,H
9508,12/28/13,98.36,7/5/08,C
9784,12/28/13,43.39,3/23/12,B
5582,12/28/13,8.02,10/1/10,G
9819,12/28/13,18.81,3/21/14,G
156,12/29/13,8.11,6/17/02,B
327,12/29/13,9.27,9/11/10,E
332,12/29/13,178.65,1/1/01,B
618,12/29/13,32.55,1/29/10,L
123,12/29/13,19.27,10/25/02,B
654,12/29/13,14.75,11/3/12,N
123,12/29/13,30.25,10/25/02,B
78,12/29/13,8.89,5/29/08,J
316,12/29/13,47.22,8/22/07,B
328,12/29/13,17.13,9/13/08,D
51,12/29/13,100.52,10/31/05,B
36,12/29/13,19.97,2/3/08,I
663,12/29/13,46.64,2/26/10,I
4,12/29/13,51.06,7/28/11,B
1287,12/29/13,13.12,10/5/09,B
317,12/29/13,5.66,6/5/09,H
4,12/29/13,42.14,7/28/11,B
2344,12/29/13,50.18,10/31/13,B
2402,12/29/13,22.89,12/29/13,A
2531,12/29/13,65.45,12/29/13,B
309,12/29/13,28.61,2/4/12,B
544,12/29/13,44.46,12/5/11,H
1307,12/29/13,36.88,8/21/13,G
3252,12/29/13,46.09,12/29/13,C
1974,12/29/13,4.61,12/22/10,H
1550,12/29/13,27.32,6/3/13,O
2877,12/29/13,8.11,5/17/13,O
4560,12/29/13,12.29,3/21/14,B
1693,12/29/13,23.3,6/5/13,S
2784,12/29/13,10.65,7/1/13,M
4884,12/29/13,12.73,12/29/13,H
5304,12/29/13,64.24,12/29/13,I
5619,12/29/13,87.69,12/29/13,M
5369,12/29/13,31.05,12/20/13,D
4078,12/29/13,9.06,7/2/13,E
5388,12/29/13,51.22,10/11/13,L
5388,12/29/13,20.63,10/11/13,L
6397,12/29/13,79.63,12/28/13,G
2857,12/29/13,40.89,7/1/13,A
4973,12/29/13,8.19,8/21/13,P
5369,12/29/13,10.78,12/20/13,D
5369,12/29/13,12.86,12/20/13,D
4777,12/29/13,55.03,3/21/14,C
5369,12/29/13,17.1,12/20/13,D
8048,12/29/13,26.22,9/11/06,O
4862,12/29/13,12.93,12/20/14,C
5698,12/29/13,23.22,10/23/13,K
6151,12/29/13,34.12,11/13/14,G
8911,12/29/13,72.94,3/10/13,G
133,12/30/13,26.41,5/15/08,M
133,12/30/13,22.13,5/15/08,M
282,12/30/13,10.57,1/2/04,B
261,12/30/13,46.75,10/19/04,B
1039,12/30/13,54.02,2/19/11,E
829,12/30/13,31.07,7/8/11,B
630,12/30/13,16.31,3/20/10,I
1404,12/30/13,68.77,12/30/13,E
430,12/30/13,235.47,6/27/99,B
336,12/30/13,112.58,5/28/10,N
1788,12/30/13,15.73,12/30/13,M
1836,12/30/13,47.02,4/23/11,M
1266,12/30/13,103.48,9/17/11,A
1266,12/30/13,43.96,9/17/11,A
1636,12/30/13,40.08,6/12/13,I
2888,12/30/13,11.6,7/1/13,G
1128,12/30/13,21.23,4/3/13,E
1404,12/30/13,31.91,12/30/13,E
1128,12/30/13,43.48,4/3/13,E
1715,12/30/13,43.84,3/21/14,A
4271,12/30/13,29.5,1/17/15,I
2353,12/30/13,24.48,7/2/13,B
3280,12/30/13,17.12,7/1/13,G
2616,12/30/13,49.35,7/25/13,K
3062,12/30/13,57.68,12/4/14,O
4942,12/30/13,6.73,1/9/14,P
5304,12/30/13,55.4,12/29/13,I
3500,12/30/13,11.06,7/25/13,D
5489,12/30/13,22.74,9/17/13,H
4514,12/30/13,9.83,1/9/14,F
5727,12/30/13,28.84,12/18/13,F
5375,12/30/13,13.27,10/4/13,C
2263,12/30/13,44.98,7/2/13,A
4385,12/30/13,1.64,3/21/14,A
5016,12/30/13,56.55,12/18/13,E
4326,12/30/13,99.73,8/21/13,A
5556,12/30/13,48.35,3/21/14,E
7332,12/30/13,12.21,1/9/14,C
6713,12/30/13,53.53,3/5/13,A
7830,12/30/13,9.58,4/21/11,H
8062,12/30/13,77.44,8/23/03,S
8201,12/30/13,49.17,4/13/07,L
7618,12/30/13,45.24,4/5/07,C
8525,12/30/13,15.57,2/11/08,H
7841,12/30/13,42.61,2/15/13,G
7939,12/30/13,29.5,3/3/13,I
7297,12/30/13,-5.71,10/3/08,D
9550,12/30/13,20.89,6/11/11,C
103,12/31/13,28.39,4/8/08,E
525,12/31/13,13.03,11/14/13,C
849,12/31/13,34.34,12/22/08,B
110,12/31/13,9.02,3/18/00,B
10,12/31/13,36.15,1/1/01,C
1260,12/31/13,26.97,1/3/03,B
1085,12/31/13,62.95,8/30/02,B
1706,12/31/13,13.94,12/31/13,I
132,12/31/13,38.25,11/26/99,B
96,12/31/13,43.75,1/11/08,M
2088,12/31/13,31.47,9/30/11,D
1660,12/31/13,66.73,3/14/12,L
2243,12/31/13,30.33,12/31/13,N
629,12/31/13,35.96,7/2/13,N
2101,12/31/13,14.67,1/21/99,B
2949,12/31/13,17.77,7/1/13,D
1460,12/31/13,16.31,11/15/99,B
1783,12/31/13,105.73,7/2/13,P
629,12/31/13,15.06,7/2/13,N
3907,12/31/13,23.72,3/21/14,L
4580,12/31/13,32.77,9/2/13,C
4680,12/31/13,9.1,12/24/13,S
5262,12/31/13,18.22,10/4/13,C
6083,12/31/13,39.14,12/31/13,F
6099,12/31/13,9.37,12/31/13,P
5679,12/31/13,14.41,1/9/14,A
5388,12/31/13,16.39,10/11/13,L
2352,12/31/13,6.8,7/25/13,I
5956,12/31/13,12.28,12/15/13,D
5681,12/31/13,12.29,12/18/13,I
4533,12/31/13,40.2,12/3/13,C
5725,12/31/13,27.29,6/6/03,N
7194,12/31/13,0.8,1/9/14,P
4383,12/31/13,11.22,9/2/13,P
7313,12/31/13,38.01,1/9/14,G
5797,12/31/13,76.22,1/9/14,F
5797,12/31/13,29.83,1/9/14,F
4130,12/31/13,15.53,1/9/14,S
6463,12/31/13,38.68,12/19/13,C
4522,12/31/13,15.57,12/4/14,I
5369,12/31/13,18.96,12/20/13,D
5725,12/31/13,26.88,6/6/03,N
6627,12/31/13,32.13,1/9/14,C
5522,12/31/13,4.58,11/16/13,D
6271,12/31/13,28.93,1/17/08,G
8206,12/31/13,9.84,6/19/09,G
7903,12/31/13,33.6,11/4/03,I
53,1/2/14,37.54,3/23/00,B
499,1/2/14,178.59,11/25/08,B
547,1/2/14,51.56,5/8/10,M
591,1/2/14,12.03,10/16/09,L
378,1/2/14,50.02,3/18/04,B
254,1/2/14,58.93,1/6/07,B
657,1/2/14,14.6,10/2/09,B
1180,1/2/14,18.77,5/6/09,C
1184,1/2/14,22.46,1/2/14,B
336,1/2/14,13.77,5/28/10,N
393,1/2/14,18.46,4/19/10,B
777,1/2/14,21.02,6/6/10,C
971,1/2/14,11.89,2/22/11,M
167,1/2/14,29.92,11/15/10,B
4,1/2/14,91.01,7/28/11,B
1374,1/2/14,69.17,9/5/11,B
1512,1/2/14,21.3,7/2/13,C
4426,1/2/14,36.88,3/21/14,H
2528,1/2/14,4.9,7/1/13,G
3649,1/2/14,22.43,11/19/13,C
2202,1/2/14,26.22,7/1/13,B
4370,1/2/14,28.6,7/2/13,G
3649,1/2/14,7.98,11/19/13,C
4083,1/2/14,6.13,8/21/13,I
5495,1/2/14,29.41,1/2/14,C
5373,1/2/14,48.75,11/20/13,L
5637,1/2/14,17.62,1/2/14,C
5652,1/2/14,21.39,11/4/13,H
4929,1/2/14,40.16,1/2/14,G
3376,1/2/14,17.19,12/3/13,G
7117,1/2/14,22.76,1/2/14,I
4759,1/2/14,19.66,3/21/14,I
7347,1/2/14,108.52,5/13/08,C
5038,1/2/14,54.95,1/9/14,B
5898,1/2/14,87.3,1/29/14,L
6517,1/2/14,59.16,8/1/06,C
5166,1/2/14,6.56,1/29/14,C
7030,1/2/14,131.43,5/17/12,P
6662,1/2/14,11.06,1/2/14,I
5995,1/2/14,15.16,1/2/14,B
7854,1/2/14,17.04,9/19/07,K
7162,1/2/14,27.85,7/26/06,I
7251,1/2/14,17.61,11/12/14,C
9938,1/2/14,2.46,9/4/04,P
191,1/3/14,24.58,1/1/01,B
52,1/3/14,8.93,9/29/04,B
662,1/3/14,21.96,7/30/10,M
408,1/3/14,31.15,4/10/09,C
59,1/3/14,8.2,2/14/07,B
59,1/3/14,18.79,2/14/07,B
1867,1/3/14,67.95,8/30/13,E
1671,1/3/14,52.29,6/25/13,B
834,1/3/14,69.58,6/26/13,H
2837,1/3/14,2.05,7/10/13,C
1650,1/3/14,43.36,6/7/13,A
2260,1/3/14,4.02,5/25/13,I
2680,1/3/14,40.49,9/17/13,G
2680,1/3/14,4.09,9/17/13,G
3500,1/3/14,3.69,7/25/13,D
2772,1/3/14,18.84,3/21/14,O
2526,1/3/14,4.9,7/1/13,M
2877,1/3/14,4.92,5/17/13,O
1756,1/3/14,31.14,7/1/13,G
3500,1/3/14,29.25,7/25/13,D
5009,1/3/14,9.84,8/1/13,I
5042,1/3/14,27.97,10/30/13,L
4940,1/3/14,25,9/2/13,O
5075,1/3/14,44.24,9/28/13,P
5009,1/3/14,43.84,8/1/13,I
5240,1/3/14,21.63,3/21/14,S
5390,1/3/14,6.55,1/3/14,A
5714,1/3/14,59.96,1/3/14,A
4499,1/3/14,31.21,3/21/14,C
5473,1/3/14,45.16,9/2/13,M
6593,1/3/14,19.66,2/27/11,C
4379,1/3/14,115.47,7/2/13,C
6677,1/3/14,15.56,10/5/05,B
6102,1/3/14,8.83,12/18/13,G
5199,1/3/14,35.6,12/3/13,P
7229,1/3/14,33.19,10/9/03,I
5101,1/3/14,4.1,3/5/11,I
7579,1/3/14,26.22,1/29/14,A
6455,1/3/14,1.63,1/9/14,G
7856,1/3/14,2.03,1/29/14,B
5068,1/3/14,49.77,11/28/13,C
3976,1/3/14,51.6,3/21/14,A
6327,1/3/14,20.07,3/21/14,L
9157,1/3/14,59.83,7/26/03,G
9668,1/3/14,61.06,4/8/05,S
9711,1/3/14,64.34,11/15/09,O
9996,1/3/14,8.52,12/16/10,S
191,1/4/14,2.38,1/1/01,B
388,1/4/14,56.7,1/18/10,B
518,1/4/14,47.46,1/25/03,B
71,1/4/14,4.92,9/30/10,B
378,1/4/14,40.08,3/18/04,B
13,1/4/14,34.34,12/19/07,C
8,1/4/14,13.5,12/21/02,B
285,1/4/14,4.02,8/28/09,B
253,1/4/14,34.65,8/1/09,B
577,1/4/14,9.83,6/29/09,C
1259,1/4/14,33.52,7/17/06,B
1637,1/4/14,41.72,4/27/10,C
751,1/4/14,63.52,10/28/09,E
361,1/4/14,8.11,7/18/10,B
1596,1/4/14,8.93,9/19/11,E
1218,1/4/14,89.07,12/2/12,I
1260,1/4/14,23.28,1/3/03,B
2593,1/4/14,22.54,1/4/14,C
1974,1/4/14,8.19,12/22/10,H
3149,1/4/14,2.46,7/2/13,C
629,1/4/14,2.76,7/2/13,N
3951,1/4/14,49.1,6/1/13,M
4011,1/4/14,18.03,1/4/14,C
3636,1/4/14,5.4,7/25/13,S
3694,1/4/14,8.35,8/1/13,B
2720,1/4/14,49.58,6/8/13,I
3376,1/4/14,114.33,12/3/13,G
3484,1/4/14,3.93,7/2/13,C
3637,1/4/14,13.89,7/2/13,N
2688,1/4/14,87.68,7/1/13,O
1924,1/4/14,25.81,7/2/13,S
4746,1/4/14,47.92,8/21/13,D
3242,1/4/14,59.32,3/21/14,I
2471,1/4/14,24.58,8/21/13,O
4325,1/4/14,17.68,1/29/14,P
5082,1/4/14,87.28,3/21/14,C
4307,1/4/14,13.52,12/3/13,O
5510,1/4/14,6.55,1/29/14,B
5048,1/4/14,55.36,8/1/13,G
5714,1/4/14,9.92,1/3/14,A
5805,1/4/14,4.1,1/4/14,P
5861,1/4/14,12.02,1/29/14,I
4292,1/4/14,45.73,1/29/14,C
5975,1/4/14,30.32,1/29/14,G
4603,1/4/14,30.47,10/4/13,B
4973,1/4/14,19.18,8/21/13,P
5015,1/4/14,36.06,3/21/14,A
4329,1/4/14,10.49,9/17/13,P
5273,1/4/14,62.61,11/28/13,D
5457,1/4/14,43.52,1/4/14,D
5866,1/4/14,21.3,1/29/14,D
5676,1/4/14,23.76,12/2/13,A
5510,1/4/14,34.9,1/29/14,B
6267,1/4/14,38.11,1/29/14,P
5928,1/4/14,16.39,1/29/14,I
6227,1/4/14,70.47,1/4/14,D
4449,1/4/14,10.58,12/18/13,G
5928,1/4/14,9.82,1/29/14,I
5924,1/4/14,73.76,11/12/14,G
7325,1/4/14,24.17,1/29/14,L
8087,1/4/14,27.86,1/4/07,I
7323,1/4/14,15.23,7/13/12,M
8508,1/4/14,39.75,11/13/08,C
8618,1/4/14,51.48,7/11/09,C
8651,1/4/14,5.9,1/27/13,T
8430,1/4/14,7.37,4/20/11,D
4909,1/4/14,24.25,3/21/14,O
5536,1/4/14,107.9,1/29/14,H
6751,1/4/14,28.61,1/29/14,C
5274,1/4/14,1.64,1/2/06,B
7540,1/4/14,12.04,8/11/03,P
9584,1/4/14,17.85,3/20/10,G
205,1/5/14,8.37,6/27/99,B
62,1/5/14,58.2,7/10/03,B
161,1/5/14,19.44,8/4/02,B
777,1/5/14,24.51,6/6/10,C
83,1/5/14,9.75,1/29/11,C
110,1/5/14,21.64,3/18/00,B
1278,1/5/14,25.42,2/7/13,C
4,1/5/14,35.46,7/28/11,B
1632,1/5/14,13.94,12/13/10,C
1244,1/5/14,2.05,4/1/13,B
2150,1/5/14,8.61,5/4/12,G
2375,1/5/14,13.77,8/27/13,B
1962,1/5/14,1.47,1/17/13,H
2002,1/5/14,34.34,1/10/11,B
2683,1/5/14,14.75,1/5/14,M
629,1/5/14,22.06,7/2/13,N
2376,1/5/14,6.55,3/21/14,K
1820,1/5/14,25.79,7/2/13,C
4274,1/5/14,6.48,1/5/14,P
3637,1/5/14,3.28,7/2/13,N
2990,1/5/14,34.58,7/1/13,H
3533,1/5/14,5.24,9/2/13,S
3693,1/5/14,23.91,9/2/13,M
2461,1/5/14,39.63,11/12/14,A
3077,1/5/14,40.95,3/21/14,G
4851,1/5/14,1.64,7/2/13,S
3933,1/5/14,36.26,7/25/13,F
4448,1/5/14,19.02,8/1/13,C
3637,1/5/14,20.07,7/2/13,N
3637,1/5/14,14.67,7/2/13,N
4329,1/5/14,1.64,9/17/13,P
5487,1/5/14,20.46,7/25/13,E
5569,1/5/14,25.81,9/2/13,F
4658,1/5/14,43.59,1/29/14,G
5926,1/5/14,41.13,12/6/13,L
5310,1/5/14,9.83,10/13/14,C
5460,1/5/14,4.25,1/5/14,H
3077,1/5/14,13.52,3/21/14,G
4240,1/5/14,104.22,8/7/13,H
4329,1/5/14,59.68,9/17/13,P
5369,1/5/14,10.65,12/20/13,D
5369,1/5/14,4.1,12/20/13,D
6845,1/5/14,73.57,1/29/14,B
4923,1/5/14,31.55,12/18/13,C
7063,1/5/14,47.94,1/5/14,H
5235,1/5/14,22.75,11/12/14,G
4329,1/5/14,24.51,9/17/13,P
4329,1/5/14,32.69,9/17/13,P
7214,1/5/14,14.75,7/12/11,T
8050,1/5/14,11.88,6/21/06,M
6102,1/5/14,6.8,12/18/13,G
4990,1/5/14,8.6,11/4/13,C
8370,1/5/14,17.94,3/17/12,C
9076,1/5/14,46.29,11/15/08,C
7214,1/5/14,40.9,7/12/11,T
9630,1/5/14,6.96,11/19/10,P
4329,1/5/14,10.16,9/17/13,P
6947,1/5/14,52.86,3/19/12,C
8256,1/5/14,25.89,3/9/13,P
8891,1/5/14,4.92,7/24/11,C
244,1/6/14,7.62,3/6/11,O
72,1/6/14,17.62,5/6/08,G
92,1/6/14,12.49,7/29/09,D
24,1/6/14,33.45,2/28/08,J
